p,p_bell,p_single_ratio,p_idle_ratio,telegate_idle_depth,logical_error_rate,acceptance_ratio,discarded_runs,n_samples,logical_failures,avg_fidelity,z_error_pre_decoding_rate,x_error_pre_decoding_rate,depth_cx_layers,depth_telegate_layers,encoding_circ_gate_counts,total_single_qubit_count,total_two_qubit_count,total_telegate_count,num_meas
0.009156603566493744,0.022345087635589813,0.01,0.1,25,0.02623638987275351,0.7541103614743881,12428,50543,[1000],0.973763610127246,0.28936114390659845,0.18365472910927455,8,3,"[3, 6, 2]",3,8,3,1
0.010000000000000002,0.022345087635589813,0.01,0.1,25,0.03030211205721039,0.7443218981888716,11336,44337,[1000],0.9696978879427908,0.31168752462046606,0.20135753462016304,8,3,"[3, 6, 2]",3,8,3,1
0.0004999999999999999,0.02506985189439938,0.01,0.1,25,0.0008029922025230861,0.94646,13385,250000,[190],0.9991970077974778,0.036658707182553936,0.010126154301291128,8,3,"[3, 6, 2]",3,8,3,1
0.0005460539995742772,0.02506985189439938,0.01,0.1,25,0.0009010685912025246,0.945544,13614,250000,[213],0.9990989314088053,0.03839059842799489,0.011011650436151042,8,3,"[3, 6, 2]",3,8,3,1
0.0005963499409021295,0.02506985189439938,0.01,0.1,25,0.0010052638499484644,0.943036,14241,250000,[237],0.9989947361500503,0.04001119787579689,0.011825635500659572,8,3,"[3, 6, 2]",3,8,3,1
0.0006512785407509825,0.02506985189439938,0.01,0.1,25,0.0011292527403482854,0.9422159999999999,14446,250000,[266],0.9988707472596461,0.04137480153170823,0.012914236226088286,8,3,"[3, 6, 2]",3,8,3,1
0.0007112665040279459,0.02506985189439938,0.01,0.1,25,0.0009700724150548431,0.940136,14966,250000,[228],0.9990299275849442,0.04418084192074338,0.013563994996468596,8,3,"[3, 6, 2]",3,8,3,1
0.0007767798385753472,0.02506985189439938,0.01,0.1,25,0.0010951315649302227,0.9387,15325,250000,[257],0.9989048684350614,0.045539576009374666,0.01568978374347502,8,3,"[3, 6, 2]",3,8,3,1
0.0008483274752854595,0.02506985189439938,0.01,0.1,25,0.00119619268955382,0.936304,15924,250000,[280],0.9988038073104455,0.04892855311949965,0.016862044805960458,8,3,"[3, 6, 2]",3,8,3,1
0.000926465221656747,0.02506985189439938,0.01,0.1,25,0.0012501123816781475,0.934316,16421,250000,[292],0.9987498876183157,0.05053108370187388,0.018362095907594432,8,3,"[3, 6, 2]",3,8,3,1
0.001011800079504272,0.02506985189439938,0.01,0.1,25,0.0014853164024434744,0.9317880000000001,17053,250000,[346],0.9985146835975587,0.054158242003545874,0.019850008800285042,8,3,"[3, 6, 2]",3,8,3,1
0.0011049949603657587,0.02506985189439938,0.01,0.1,25,0.001450185899201322,0.929536,17616,250000,[337],0.9985498141008003,0.05694454007160562,0.021529020930873038,8,3,"[3, 6, 2]",3,8,3,1
0.0012067738352342851,0.02506985189439938,0.01,0.1,25,0.0015634987820258106,0.9261280000000001,18468,250000,[362],0.9984365012179841,0.05978871171155607,0.023417929271115873,8,3,"[3, 6, 2]",3,8,3,1
0.001317927358622541,0.02506985189439938,0.01,0.1,25,0.0016152500389738616,0.923696,19076,250000,[373],0.9983847499610169,0.06341047270963607,0.02590462663040654,8,3,"[3, 6, 2]",3,8,3,1
0.0014393190106484026,0.02506985189439938,0.01,0.1,25,0.001942093463791036,0.920656,19836,250000,[447],0.9980579065362172,0.06773865591491285,0.028466658556507533,8,3,"[3, 6, 2]",3,8,3,1
0.001571891804855704,0.02506985189439938,0.01,0.1,25,0.0021417666303162487,0.917,20750,250000,[491],0.997858233369669,0.07210468920392585,0.030970556161395855,8,3,"[3, 6, 2]",3,8,3,1
0.0017166756138789728,0.02506985189439938,0.01,0.1,25,0.002446670905224388,0.91226,21935,250000,[558],0.9975533290947777,0.07675443404292635,0.03429285510709666,8,3,"[3, 6, 2]",3,8,3,1
0.0018747951698604795,0.02506985189439938,0.01,0.1,25,0.0025590655226483904,0.9081440000000001,22964,250000,[581],0.9974409344773636,0.08181521873183108,0.037170316601772405,8,3,"[3, 6, 2]",3,8,3,1
0.0020474788017697024,0.02506985189439938,0.01,0.1,25,0.0027487849573739143,0.903672,24082,250000,[621],0.9972512150426225,0.08679697943501624,0.03979762568719624,8,3,"[3, 6, 2]",3,8,3,1
0.0022360679774997894,0.02506985189439938,0.01,0.1,25,0.0031449898132578894,0.899208,25198,250000,[707],0.9968550101867332,0.09299739326162579,0.044230033540626865,8,3,"[3, 6, 2]",3,8,3,1
0.00244202772486745,0.02506985189439938,0.01,0.1,25,0.003424872182874744,0.893464,26634,250000,[765],0.9965751278171125,0.09904372196305615,0.048037749702282355,8,3,"[3, 6, 2]",3,8,3,1
0.0026669580124702875,0.02506985189439938,0.01,0.1,25,0.0040023410768953716,0.88848,27880,250000,[889],0.9959976589231113,0.10560958040698722,0.05229155411489285,8,3,"[3, 6, 2]",3,8,3,1
0.002912606178812128,0.02506985189439938,0.01,0.1,25,0.004520225285123648,0.881372,29657,250000,[996],0.9954797747148733,0.11387246247895327,0.057632872385326515,8,3,"[3, 6, 2]",3,8,3,1
0.00318088050625023,0.02506985189439938,0.01,0.1,25,0.005147077746609363,0.875765170433544,27561,221846,[1000],0.9948529222533973,0.1217695653292843,0.06371052834753069,8,3,"[3, 6, 2]",3,8,3,1
0.0034738650452115797,0.02506985189439938,0.01,0.1,25,0.005558674589630848,0.8669705980154504,27604,207503,[1000],0.9944413254103626,0.13136815657674583,0.06789365143775118,8,3,"[3, 6, 2]",3,8,3,1
0.003793835803838121,0.02506985189439938,0.01,0.1,25,0.006698417164024141,0.8617317871429149,23954,173243,[1000],0.9933015828359667,0.1402313633288454,0.07536389151243561,8,3,"[3, 6, 2]",3,8,3,1
0.004143278428827794,0.02506985189439938,0.01,0.1,25,0.007562866326337682,0.8510330179571346,23145,155370,[1000],0.9924371336736754,0.15211949328795613,0.08247305728871242,8,3,"[3, 6, 2]",3,8,3,1
0.004524907514822488,0.02506985189439938,0.01,0.1,25,0.008271024945411235,0.8422607229687837,22643,143547,[1000],0.9917289750545878,0.15950671607225567,0.08872328458942633,8,3,"[3, 6, 2]",3,8,3,1
0.004941687692345045,0.02506985189439938,0.01,0.1,25,0.009212259675175723,0.8344043537749627,21543,130094,[1000],0.9907877403248262,0.17475656603808348,0.09819347587769804,8,3,"[3, 6, 2]",3,8,3,1
0.005396856658103985,0.02506985189439938,0.01,0.1,25,0.011304288847188624,0.8258831876913885,18650,107112,[1000],0.9886957111528102,0.1879903235287468,0.10808030566797043,8,3,"[3, 6, 2]",3,8,3,1
0.005893950326573491,0.02506985189439938,0.01,0.1,25,0.012996802786514517,0.814313080106258,17545,94487,[1000],0.9870031972134893,0.2015154272049076,0.11651633698110266,8,3,"[3, 6, 2]",3,8,3,1
0.006436830298235144,0.02506985189439938,0.01,0.1,25,0.015986954645009672,0.8026974308959782,15375,77926,[1000],0.9840130453549978,0.2173586353535515,0.1284551805726527,8,3,"[3, 6, 2]",3,8,3,1
0.007029713857864377,0.02506985189439938,0.01,0.1,25,0.01706892431638958,0.7940634318243427,15194,73780,[1000],0.9829310756836057,0.23316150616188167,0.14150138258286962,8,3,"[3, 6, 2]",3,8,3,1
0.00767720673589913,0.02506985189439938,0.01,0.1,25,0.019744116253356498,0.782172254567356,14105,64753,[1000],0.9802558837466426,0.24788737956089085,0.15499131258884852,8,3,"[3, 6, 2]",3,8,3,1
0.008384338887392595,0.02506985189439938,0.01,0.1,25,0.023363394233914304,0.770069446943255,12780,55582,[1000],0.9766366057660861,0.2696602962478389,0.17286575393673193,8,3,"[3, 6, 2]",3,8,3,1
0.009156603566493744,0.02506985189439938,0.01,0.1,25,0.027224218664924315,0.7549791379771031,11921,48653,[1000],0.9727757813350744,0.28833169988021345,0.1839268213002287,8,3,"[3, 6, 2]",3,8,3,1
0.010000000000000002,0.02506985189439938,0.01,0.1,25,0.032465424323095904,0.7403615037015672,10802,41604,[1000],0.9675345756769047,0.3122849165638595,0.20404519187065775,8,3,"[3, 6, 2]",3,8,3,1
0.0004999999999999999,0.0281268744279208,0.01,0.1,25,0.0009767325324126568,0.941916,14521,250000,[230],0.9990232674675839,0.04008000713439415,0.010251444927148494,8,3,"[3, 6, 2]",3,8,3,1
0.0005460539995742772,0.0281268744279208,0.01,0.1,25,0.001062730878283307,0.940972,14757,250000,[250],0.9989372691217191,0.041735567051942035,0.011320209315473787,8,3,"[3, 6, 2]",3,8,3,1
0.0005963499409021295,0.0281268744279208,0.01,0.1,25,0.0010692863472155955,0.938944,15264,250000,[251],0.998930713652783,0.04317190375570854,0.012039056642355668,8,3,"[3, 6, 2]",3,8,3,1
0.0006512785407509825,0.0281268744279208,0.01,0.1,25,0.0012283126055581146,0.937872,15532,250000,[288],0.9987716873944417,0.04492723953801798,0.01341760922599246,8,3,"[3, 6, 2]",3,8,3,1
0.0007112665040279459,0.0281268744279208,0.01,0.1,25,0.0012645465575283241,0.936304,15924,250000,[296],0.9987354534424729,0.04615594934978383,0.014606367162801824,8,3,"[3, 6, 2]",3,8,3,1
0.0007767798385753472,0.0281268744279208,0.01,0.1,25,0.0012854847348687734,0.9335,16625,250000,[300],0.998714515265114,0.0481028387787895,0.015558650241028388,8,3,"[3, 6, 2]",3,8,3,1
0.0008483274752854595,0.0281268744279208,0.01,0.1,25,0.0014756095468506031,0.932496,16876,250000,[344],0.9985243904531557,0.051088690997065936,0.01735128086340317,8,3,"[3, 6, 2]",3,8,3,1
0.000926465221656747,0.0281268744279208,0.01,0.1,25,0.0014247528204510138,0.929284,17679,250000,[331],0.9985752471795567,0.05394690966378416,0.01883600707641582,8,3,"[3, 6, 2]",3,8,3,1
0.001011800079504272,0.0281268744279208,0.01,0.1,25,0.0016045617864121223,0.927356,18161,250000,[372],0.9983954382135909,0.055456588408335096,0.020095842373371177,8,3,"[3, 6, 2]",3,8,3,1
0.0011049949603657587,0.0281268744279208,0.01,0.1,25,0.0016730794172322857,0.9252400000000001,18690,250000,[387],0.9983269205827616,0.05956076261294367,0.022022394189615668,8,3,"[3, 6, 2]",3,8,3,1
0.0012067738352342851,0.0281268744279208,0.01,0.1,25,0.0016344828184206648,0.922616,19346,250000,[377],0.9983655171815851,0.06296010474563632,0.024387177330547054,8,3,"[3, 6, 2]",3,8,3,1
0.001317927358622541,0.0281268744279208,0.01,0.1,25,0.0019494958725517074,0.919212,20197,250000,[448],0.9980505041274528,0.06676588208160902,0.026118022828248544,8,3,"[3, 6, 2]",3,8,3,1
0.0014393190106484026,0.0281268744279208,0.01,0.1,25,0.0021327076227942395,0.917144,20714,250000,[489],0.9978672923771944,0.06993013092818576,0.028597472152682674,8,3,"[3, 6, 2]",3,8,3,1
0.001571891804855704,0.0281268744279208,0.01,0.1,25,0.002297026578000272,0.912484,21879,250000,[524],0.997702973421982,0.07435966000499734,0.031996177467221346,8,3,"[3, 6, 2]",3,8,3,1
0.0017166756138789728,0.0281268744279208,0.01,0.1,25,0.002562093344720415,0.908632,22842,250000,[582],0.997437906655278,0.07922239146321063,0.03407760237367823,8,3,"[3, 6, 2]",3,8,3,1
0.0018747951698604795,0.0281268744279208,0.01,0.1,25,0.002553775338585465,0.90376,24060,250000,[577],0.9974462246614164,0.0833097282464371,0.036381340178808536,8,3,"[3, 6, 2]",3,8,3,1
0.0020474788017697024,0.0281268744279208,0.01,0.1,25,0.003265545822192365,0.899084,25229,250000,[734],0.9967344541778064,0.09067895769472041,0.04092164914512993,8,3,"[3, 6, 2]",3,8,3,1
0.0022360679774997894,0.0281268744279208,0.01,0.1,25,0.003555492029176475,0.895516,26121,250000,[796],0.9964445079708287,0.09543548077309619,0.0444615171588224,8,3,"[3, 6, 2]",3,8,3,1
0.00244202772486745,0.0281268744279208,0.01,0.1,25,0.0036772308383906495,0.8898,27550,250000,[818],0.9963227691615966,0.10143852551135087,0.049040233760395596,8,3,"[3, 6, 2]",3,8,3,1
0.0026669580124702875,0.0281268744279208,0.01,0.1,25,0.003983451269414238,0.88466,28835,250000,[881],0.996016548730579,0.10728641511993309,0.0517848665023851,8,3,"[3, 6, 2]",3,8,3,1
0.002912606178812128,0.0281268744279208,0.01,0.1,25,0.004976238461347067,0.8785494130762673,27780,228735,[1000],0.9950237615386457,0.1168271503570451,0.057799009728546194,8,3,"[3, 6, 2]",3,8,3,1
0.00318088050625023,0.0281268744279208,0.01,0.1,25,0.005323481343859631,0.8717607202524597,27633,215480,[1000],0.9946765186561384,0.12376029428204868,0.06396162834647345,8,3,"[3, 6, 2]",3,8,3,1
0.0034738650452115797,0.0281268744279208,0.01,0.1,25,0.005902281822152444,0.8636560586828972,26747,196173,[1000],0.9940977181778464,0.13381063119001807,0.06874977866443167,8,3,"[3, 6, 2]",3,8,3,1
0.003793835803838121,0.0281268744279208,0.01,0.1,25,0.007134805005779192,0.858190768929328,23160,163318,[1000],0.99286519499423,0.14375205125643917,0.07510095749083177,8,3,"[3, 6, 2]",3,8,3,1
0.004143278428827794,0.0281268744279208,0.01,0.1,25,0.00752881654532724,0.8497082832211673,23493,156316,[1000],0.9924711834546759,0.1537309050390369,0.0827492226496917,8,3,"[3, 6, 2]",3,8,3,1
0.004524907514822488,0.0281268744279208,0.01,0.1,25,0.00852994864970913,0.8391118873110399,22478,139712,[1000],0.9914700513502827,0.16334851664192981,0.08954740092464643,8,3,"[3, 6, 2]",3,8,3,1
0.004941687692345045,0.0281268744279208,0.01,0.1,25,0.010304710283070392,0.8318161557978468,19621,116664,[1000],0.9896952897169282,0.17646816359758044,0.09911070350257102,8,3,"[3, 6, 2]",3,8,3,1
0.005396856658103985,0.0281268744279208,0.01,0.1,25,0.012244098344597904,0.821815254578386,17708,99380,[1000],0.9877559016554024,0.19083651679890293,0.10904593985698893,8,3,"[3, 6, 2]",3,8,3,1
0.005893950326573491,0.0281268744279208,0.01,0.1,25,0.013880021097632068,0.8120238041567107,16678,88724,[1000],0.9861199789023679,0.2016489465063987,0.11481553451961247,8,3,"[3, 6, 2]",3,8,3,1
0.006436830298235144,0.0281268744279208,0.01,0.1,25,0.015691197238349285,0.7989419316016448,16038,79768,[1000],0.9843088027616608,0.21758983210418956,0.13028401067001413,8,3,"[3, 6, 2]",3,8,3,1
0.007029713857864377,0.0281268744279208,0.01,0.1,25,0.018319044478639995,0.7904774316868673,14469,69057,[1000],0.9816809555213593,0.23197406023301825,0.14356635157910164,8,3,"[3, 6, 2]",3,8,3,1
0.00767720673589913,0.0281268744279208,0.01,0.1,25,0.020421916801110954,0.775813172362438,14150,63117,[1000],0.9795780831988853,0.2578471215308269,0.15692200869973655,8,3,"[3, 6, 2]",3,8,3,1
0.008384338887392595,0.0281268744279208,0.01,0.1,25,0.025722810988784855,0.7639522087722056,12012,50888,[1000],0.974277189011216,0.27855232019755116,0.17234283362485853,8,3,"[3, 6, 2]",3,8,3,1
0.009156603566493744,0.0281268744279208,0.01,0.1,25,0.027413032155486718,0.7509520966712642,12098,48577,[1000],0.9725869678445135,0.29748622495134186,0.18868390032621507,8,3,"[3, 6, 2]",3,8,3,1
0.010000000000000002,0.0281268744279208,0.01,0.1,25,0.03231226573607341,0.7389684813753581,10932,41880,[1000],0.9676877342639316,0.3151738399896601,0.20208090991340313,8,3,"[3, 6, 2]",3,8,3,1
0.0004999999999999999,0.03155667087370235,0.01,0.1,25,0.0012765721263251373,0.936884,15779,250000,[299],0.9987234278736693,0.043198517639323544,0.010357739058410646,8,3,"[3, 6, 2]",3,8,3,1
0.0005460539995742772,0.03155667087370235,0.01,0.1,25,0.001201732890274517,0.935316,16171,250000,[281],0.9987982671097245,0.04392526162280983,0.011418600772359289,8,3,"[3, 6, 2]",3,8,3,1
0.0005963499409021295,0.03155667087370235,0.01,0.1,25,0.0012627289498803617,0.934484,16379,250000,[295],0.9987372710501058,0.04615167300884766,0.012340500211881638,8,3,"[3, 6, 2]",3,8,3,1
0.0006512785407509825,0.03155667087370235,0.01,0.1,25,0.001478738314752665,0.933228,16693,250000,[345],0.9985212616852326,0.047671094309214894,0.013720119842096465,8,3,"[3, 6, 2]",3,8,3,1
0.0007112665040279459,0.03155667087370235,0.01,0.1,25,0.0014232886136910906,0.93024,17440,250000,[331],0.9985767113862954,0.04940230478156175,0.014645682834537323,8,3,"[3, 6, 2]",3,8,3,1
0.0007767798385753472,0.03155667087370235,0.01,0.1,25,0.0015936254980079682,0.9287,17825,250000,[370],0.9984063745019861,0.05126736298051039,0.015436631850974481,8,3,"[3, 6, 2]",3,8,3,1
0.0008483274752854595,0.03155667087370235,0.01,0.1,25,0.0017898963585313362,0.927428,18143,250000,[415],0.9982101036414611,0.05363219570683654,0.017959345631143334,8,3,"[3, 6, 2]",3,8,3,1
0.000926465221656747,0.03155667087370235,0.01,0.1,25,0.0016947833530769829,0.925192,18702,250000,[392],0.9983052166469295,0.056009995763041616,0.019001461318299336,8,3,"[3, 6, 2]",3,8,3,1
0.001011800079504272,0.03155667087370235,0.01,0.1,25,0.0017497130730418588,0.92358,19105,250000,[404],0.998250286926971,0.05885792243227441,0.020472509149180362,8,3,"[3, 6, 2]",3,8,3,1
0.0011049949603657587,0.03155667087370235,0.01,0.1,25,0.0019233865528300326,0.919212,20197,250000,[442],0.9980766134471889,0.06177029890819528,0.02207542982467592,8,3,"[3, 6, 2]",3,8,3,1
0.0012067738352342851,0.03155667087370235,0.01,0.1,25,0.001975836350154839,0.91708,20730,250000,[453],0.9980241636498536,0.06569982989488377,0.024346839970340647,8,3,"[3, 6, 2]",3,8,3,1
0.001317927358622541,0.03155667087370235,0.01,0.1,25,0.002164511629330663,0.914756,21311,250000,[495],0.9978354883706587,0.06967978346138205,0.026988617729755256,8,3,"[3, 6, 2]",3,8,3,1
0.0014393190106484026,0.03155667087370235,0.01,0.1,25,0.002312986078193852,0.911376,22156,250000,[527],0.9976870139218132,0.07284808904338055,0.028743350713646178,8,3,"[3, 6, 2]",3,8,3,1
0.001571891804855704,0.03155667087370235,0.01,0.1,25,0.002601747705311351,0.90862,22845,250000,[591],0.9973982522946794,0.07744491646672977,0.031907728203209265,8,3,"[3, 6, 2]",3,8,3,1
0.0017166756138789728,0.03155667087370235,0.01,0.1,25,0.002778466003610236,0.904096,23976,250000,[628],0.997221533996411,0.08237178352741302,0.03496088910912116,8,3,"[3, 6, 2]",3,8,3,1
0.0018747951698604795,0.03155667087370235,0.01,0.1,25,0.003212533769372956,0.900224,24944,250000,[723],0.9967874662306213,0.08791589648798522,0.03802609128394711,8,3,"[3, 6, 2]",3,8,3,1
0.0020474788017697024,0.03155667087370235,0.01,0.1,25,0.0034270630606446995,0.89406,26485,250000,[766],0.9965729369393521,0.09133167796344764,0.04193454577992529,8,3,"[3, 6, 2]",3,8,3,1
0.0022360679774997894,0.03155667087370235,0.01,0.1,25,0.00358284370799599,0.889796,27551,250000,[797],0.9964171562920046,0.09833265152911454,0.04476531699400761,8,3,"[3, 6, 2]",3,8,3,1
0.00244202772486745,0.03155667087370235,0.01,0.1,25,0.00400994575045208,0.8848,28800,250000,[887],0.9959900542495491,0.10468354430379746,0.04925406871609403,8,3,"[3, 6, 2]",3,8,3,1
0.0026669580124702875,0.03155667087370235,0.01,0.1,25,0.004464508972208204,0.879828,30043,250000,[982],0.9955354910277718,0.11085803134248967,0.05336042953850071,8,3,"[3, 6, 2]",3,8,3,1
0.002912606178812128,0.03155667087370235,0.01,0.1,25,0.005052954968065324,0.8742385355143943,28469,226373,[1000],0.9949470450319292,0.12003799822135985,0.05866480717923842,8,3,"[3, 6, 2]",3,8,3,1
0.00318088050625023,0.03155667087370235,0.01,0.1,25,0.005532166783764197,0.8671921475312314,27683,208444,[1000],0.9944678332162389,0.12614999917017497,0.06265178882612953,8,3,"[3, 6, 2]",3,8,3,1
0.0034738650452115797,0.03155667087370235,0.01,0.1,25,0.006521583179532663,0.8604673348222803,24865,178202,[1000],0.9934784168204746,0.1366467323607479,0.07083743649608379,8,3,"[3, 6, 2]",3,8,3,1
0.003793835803838121,0.03155667087370235,0.01,0.1,25,0.007300922106462046,0.85353831197966,23503,160472,[1000],0.9926990778935284,0.14504011856697502,0.07538932167132709,8,3,"[3, 6, 2]",3,8,3,1
0.004143278428827794,0.03155667087370235,0.01,0.1,25,0.008304889088206226,0.8450013333520471,22087,142498,[1000],0.9916951109117919,0.1564142810872761,0.08421988024349934,8,3,"[3, 6, 2]",3,8,3,1
0.004524907514822488,0.03155667087370235,0.01,0.1,25,0.009480020856045884,0.837534836081844,20462,125947,[1000],0.9905199791439482,0.16922785230127507,0.09170024174053183,8,3,"[3, 6, 2]",3,8,3,1
0.004941687692345045,0.03155667087370235,0.01,0.1,25,0.01038604945836752,0.8279773319459613,20004,116287,[1000],0.9896139505416347,0.1784011715463789,0.10023576332270494,8,3,"[3, 6, 2]",3,8,3,1
0.005396856658103985,0.03155667087370235,0.01,0.1,25,0.011900511722004046,0.8179694344397936,18700,102730,[1000],0.9880994882780011,0.1935142211115078,0.11019873854575747,8,3,"[3, 6, 2]",3,8,3,1
0.005893950326573491,0.03155667087370235,0.01,0.1,25,0.014385798339878872,0.8081403459821428,16503,86016,[1000],0.98561420166013,0.20777408542287054,0.12230805748565017,8,3,"[3, 6, 2]",3,8,3,1
0.006436830298235144,0.03155667087370235,0.01,0.1,25,0.016494573285389107,0.7964529689963216,15494,76120,[1000],0.9835054267146137,0.221703559528915,0.12911951967802593,8,3,"[3, 6, 2]",3,8,3,1
0.007029713857864377,0.03155667087370235,0.01,0.1,25,0.01873992728908212,0.7845968358524966,14650,68012,[1000],0.9812600727109183,0.24300063715752782,0.1437914620891271,8,3,"[3, 6, 2]",3,8,3,1
0.00767720673589913,0.03155667087370235,0.01,0.1,25,0.021493820526598602,0.7747452208086325,13527,60052,[1000],0.9785061794734007,0.25764642665233745,0.1567974207415368,8,3,"[3, 6, 2]",3,8,3,1
0.008384338887392595,0.03155667087370235,0.01,0.1,25,0.0248960589538676,0.7620520214764082,12542,52709,[1000],0.975103941046131,0.2757238529140837,0.17175791072273258,8,3,"[3, 6, 2]",3,8,3,1
0.009156603566493744,0.03155667087370235,0.01,0.1,25,0.027228666339922672,0.751334874491111,12155,48881,[1000],0.9727713336600825,0.2970102924358765,0.1888035724010238,8,3,"[3, 6, 2]",3,8,3,1
0.010000000000000002,0.03155667087370235,0.01,0.1,25,0.03307862789851477,0.7336374887761787,10976,41207,[1000],0.9669213721014851,0.3106083159670537,0.20631140220303662,8,3,"[3, 6, 2]",3,8,3,1
0.0004999999999999999,0.035404697353881846,0.01,0.1,25,0.001602543446972138,0.93102,17245,250000,[373],0.9983974565530276,0.04519344374986574,0.010865502352258813,8,3,"[3, 6, 2]",3,8,3,1
0.0005460539995742772,0.035404697353881846,0.01,0.1,25,0.001521363554317836,0.930744,17314,250000,[354],0.9984786364456871,0.04757054571396646,0.011938836027951831,8,3,"[3, 6, 2]",3,8,3,1
0.0005963499409021295,0.035404697353881846,0.01,0.1,25,0.001545847955734493,0.92894,17765,250000,[359],0.9984541520442629,0.049673821775356855,0.012948091372962732,8,3,"[3, 6, 2]",3,8,3,1
0.0006512785407509825,0.035404697353881846,0.01,0.1,25,0.0017264522700689287,0.926756,18311,250000,[400],0.9982735477299247,0.05065410960382236,0.01399721177958384,8,3,"[3, 6, 2]",3,8,3,1
0.0007112665040279459,0.035404697353881846,0.01,0.1,25,0.0016487121055175748,0.926784,18304,250000,[382],0.998351287894477,0.0525990953663421,0.01507147296457427,8,3,"[3, 6, 2]",3,8,3,1
0.0007767798385753472,0.035404697353881846,0.01,0.1,25,0.001872699765479034,0.922732,19317,250000,[432],0.9981273002345167,0.054412332074751935,0.016477156964319,8,3,"[3, 6, 2]",3,8,3,1
0.0008483274752854595,0.035404697353881846,0.01,0.1,25,0.001779452102357557,0.921632,19592,250000,[410],0.9982205478976279,0.05747196277907017,0.017659977084129024,8,3,"[3, 6, 2]",3,8,3,1
0.000926465221656747,0.035404697353881846,0.01,0.1,25,0.0019483004557631423,0.919776,20056,250000,[448],0.9980516995442362,0.06024075427060502,0.019065511602825037,8,3,"[3, 6, 2]",3,8,3,1
0.001011800079504272,0.035404697353881846,0.01,0.1,25,0.0021621244616484457,0.917616,20596,250000,[496],0.9978378755383496,0.062139282662900384,0.02079301145577235,8,3,"[3, 6, 2]",3,8,3,1
0.0011049949603657587,0.035404697353881846,0.01,0.1,25,0.0022119058235196406,0.915048,21238,250000,[506],0.9977880941764732,0.06594626729963893,0.022892788137890033,8,3,"[3, 6, 2]",3,8,3,1
0.0012067738352342851,0.035404697353881846,0.01,0.1,25,0.0024204687465742914,0.91222,21945,250000,[552],0.9975795312534284,0.06781697397557607,0.025164982131503366,8,3,"[3, 6, 2]",3,8,3,1
0.001317927358622541,0.035404697353881846,0.01,0.1,25,0.002524774903561516,0.909388,22653,250000,[574],0.9974752250964387,0.07310410957699023,0.027143529494561176,8,3,"[3, 6, 2]",3,8,3,1
0.0014393190106484026,0.035404697353881846,0.01,0.1,25,0.0027438054504966246,0.905312,23672,250000,[621],0.997256194549498,0.07697677706691174,0.029876992683185465,8,3,"[3, 6, 2]",3,8,3,1
0.001571891804855704,0.035404697353881846,0.01,0.1,25,0.0027347230040289518,0.902468,24383,250000,[617],0.9972652769959802,0.08088043010943324,0.03181941077135145,8,3,"[3, 6, 2]",3,8,3,1
0.0017166756138789728,0.035404697353881846,0.01,0.1,25,0.0030974081458273995,0.8988160000000001,25296,250000,[696],0.9969025918541701,0.08565935630874395,0.03450316861293079,8,3,"[3, 6, 2]",3,8,3,1
0.0018747951698604795,0.035404697353881846,0.01,0.1,25,0.003513100378127598,0.894936,26266,250000,[786],0.9964868996218819,0.08984776565028113,0.037441783546532936,8,3,"[3, 6, 2]",3,8,3,1
0.0020474788017697024,0.035404697353881846,0.01,0.1,25,0.003754969150792366,0.8894880000000001,27628,250000,[835],0.996245030849208,0.09551562247045492,0.04226701203388916,8,3,"[3, 6, 2]",3,8,3,1
0.0022360679774997894,0.035404697353881846,0.01,0.1,25,0.003951533872548356,0.885732,28567,250000,[875],0.9960484661274503,0.10227924473768589,0.0459552099280595,8,3,"[3, 6, 2]",3,8,3,1
0.00244202772486745,0.035404697353881846,0.01,0.1,25,0.004260847445308525,0.880576,29856,250000,[938],0.9957391525546789,0.10791118540591613,0.04892252343920343,8,3,"[3, 6, 2]",3,8,3,1
0.0026669580124702875,0.035404697353881846,0.01,0.1,25,0.004630401363190161,0.8753475628044974,30754,246718,[1000],0.9953695986368196,0.11400511196310496,0.05408771832342427,8,3,"[3, 6, 2]",3,8,3,1
0.002912606178812128,0.035404697353881846,0.01,0.1,25,0.005670959583071051,0.8680223285486444,26811,203148,[1000],0.994329040416925,0.12216381133851659,0.05951672082433068,8,3,"[3, 6, 2]",3,8,3,1
0.00318088050625023,0.035404697353881846,0.01,0.1,25,0.006199551152496559,0.8628082374966568,25648,186950,[1000],0.9938004488474975,0.13091592168726984,0.06528747318694127,8,3,"[3, 6, 2]",3,8,3,1
0.0034738650452115797,0.035404697353881846,0.01,0.1,25,0.0075529841840511185,0.8573778347644766,22024,154422,[1000],0.992447015815951,0.14031934017130168,0.0712775117448904,8,3,"[3, 6, 2]",3,8,3,1
0.003793835803838121,0.035404697353881846,0.01,0.1,25,0.0077089115016959605,0.8487140398971493,23123,152843,[1000],0.9922910884983058,0.14953746530989825,0.07688097440641381,8,3,"[3, 6, 2]",3,8,3,1
0.004143278428827794,0.035404697353881846,0.01,0.1,25,0.008905036688751158,0.8406018414551988,21294,133590,[1000],0.9910949633112506,0.15895490489420816,0.08521229607465983,8,3,"[3, 6, 2]",3,8,3,1
0.004524907514822488,0.035404697353881846,0.01,0.1,25,0.009693397826740207,0.8317919774239064,20862,124025,[1000],0.9903066021732572,0.17144712736155404,0.09273673700842357,8,3,"[3, 6, 2]",3,8,3,1
